S No.,Gender,Category,Price,Brand ,Product,Reviews
232,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,Awesome prpduct
233,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,Good quality and fits well. Met my expectations.
234,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,Very good 👍👍👍👍👍👍
235,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,Excellent
236,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,Good quality
237,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,Colour damage
238,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,"Comfortable, genuine quality"
239,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,Color faded and the white part is now all colored
240,Male,T-shirt,945,U.S. POLO ASSN. ,Color Block Men Polo Neck Blue T-Shirt,Nice t shirt excellent fast delivered Flipkart
241,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,Must buy
242,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,T-Shirt quality is good. But order next size then your regular fitting. (If ur size is small then order medium size) Look is charming after wearing. Try to purchase shirt in sell so you will get good quality shirt in valuable cost.
243,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,Nice
244,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,Fantastic... Guys go for it.
245,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,Product is Very Bad 90%
246,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,I love it quality is good super
247,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,Good one
248,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,Good
249,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,Quality is a good and courier service is a best
250,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,Nice one
251,Male,T-shirt,951,U.S. POLO ASSN. ,Printed Men Polo Neck Black T-Shirt,It's fabric is very good and comfortable
252,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,I dint expect that I will get this product at this affordable price I was sceptical little bit but once I received it I came to know that it's genuine. Quality wise it's good I'm happy finally. Thanx to flipkart ☺️
253,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,Good Quality
254,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,"It's is good,super tshirt"
255,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,Good Quality
256,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,
257,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,loved it
258,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,Good
259,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,Excellent
260,Male,T-shirt,1004,U.S. POLO ASSN. ,Striped Men Polo Neck Multicolor T-Shirt,Thank you
261,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",value for money..
262,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",Very good product
263,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",excellent
264,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",nice... color.
265,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",comfortable autumn wear.
266,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",the product doesn't look brand new like hpw its looks when we purchase from outlet but it looks fine.
267,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",colour faded after washing....
268,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",good looking
269,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",good .. comfortable..and looks good..
270,Male,T-shirt,943,U.S. POLO ASSN. ,"Self Design, Solid Men Polo Neck Maroon T-Shirt",colour faded after washing....
271,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,Good quality.
272,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,This product is very good and colour is looking nice.
273,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,Very good product
274,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,Good colour but quality is avrg
275,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,Grt quality
276,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,Avrg not so good
277,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,Value of money..this is a best t shirt in my life..my fav t shirt.
278,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,Quality is good .....no issues with size ..
279,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,Product is ok ...but doesn't meet expectations
280,Male,T-shirt,854,U.S. POLO ASSN. ,Solid Men Polo Neck Black T-Shirt,thank you Flipkart this product value for money this product I love thankyou Flipkart
281,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,"Very very pretty colour specially for wearing in daylight fitting is also good, fabric quality is always good of uspa clothes."
282,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,super ? Quality cloth quality is awesome
283,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,good product
284,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,Sir I am very happy from the service of flipkart. 100 % original product by flipkart
285,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,ITS REALLY ONE OF THE AWESOME PRODUCT I HAVE ORDERED. THE COLOUR IS ALSO TOO GOOD AND MATERIAL ALSO . THANK U FLIPKART AND US POLO..😄😄
286,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,BEST COLOUR AND FABRIC QUALITY THUMBS UP FOR FAST DELIVERY
287,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,nice product
288,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,genuine product
289,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,Too good quality......I luv it
290,Male,T-shirt,1499,U.S. POLO ASSN. ,Solid Men Polo Neck Blue T-Shirt,"Good, original, genuine product with good fit and quality....thnks"
291,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Good. Comfortable to wear in summer as well
292,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Awesome
293,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Good product
294,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Excellent product
295,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Superb quality.... Not dought on us polo..... Best quality 👌
296,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Really an amazing product !!
297,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Look very old stuff... pls don't go for online
298,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Very nice
299,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,Nice fitting
300,Male,T-shirt,968,U.S. POLO ASSN. ,Striped Men Polo Neck Blue T-Shirt,good
301,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,"Nice product, nice service"
302,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,"Awesome fit and looks very nice, good choice to go with this t.shirt. must buy :)"
303,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,Poor quality
304,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,Nice cloth and perfect fitting
305,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,I love Tommy 👌
306,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,Very come far table
307,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,It's for my brother and it's very nice he is very happy with this
308,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,High Class T-shirt... Perfect fit
309,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,Worth
310,Male,T-shirt,2667,TOMMY HILFIGER ,Solid Men Polo Neck White T-Shirt,looking great
311,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,Top quality
312,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,Nice
313,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,Supb product
314,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,Good
315,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,Very bad fitting
316,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,Good h
317,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,Not up to the mark product...quality of T-shirt is too bad...T-shirt delivered to me by flipkart it's contain mud in the T-shirt ..pls do quality check..
318,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,Very bad fitting
319,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,nice
320,Male,T-shirt,1399,TOMMY HILFIGER ,Striped Men Round Neck Multicolor T-Shirt,osm for picnics
321,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,My husband loved it
322,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,After a single wash the material was getting elongated..
323,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,"It's nice, I'm happy"
324,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,"Not a good product at all , material is not good"
325,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,Nice
326,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,Good products
327,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,Woo ooooh mind-blowing
328,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,Good
329,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,Very good fit
330,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Pink T-Shirt,Perfect fitting and very good product.
331,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,Awosom product 👌👌👌
332,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,Nice comfort
333,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,Nice product 👌👌
334,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,"Nice t-shirt,value for money"
335,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,Very bad quality after wash white rases
336,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,Good in this price 🔥
337,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,You can buy it good item
338,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,"Awesome, such a nice fitting..."
339,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,Veey comfortable and nice fabric ❤
340,Male,T-shirt,599,JACK & JONES ,Solid Men Round Neck Black T-Shirt,Nice product
341,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Good 👍🏻
342,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Nice
343,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Poor quality
344,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,"I m happy to bye this tshirt, & my mom and friends love it, really awsome this tshirt...."
345,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Good
346,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Good product tq flipkart
347,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Very comfortable
348,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Cloth not Good
349,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Perfect product ☺️
350,Male,T-shirt,524,JACK & JONES ,Solid Men Polo Neck Green T-Shirt,Good
351,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,Good quality
352,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,Nice t-shirts
353,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,One size over
354,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,Worst product....dont watse money.
355,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,Good product
356,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,Good but very very thin fabric. As thin as banyan ( vest).
357,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,Very good
358,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,nice
359,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,It was not a V Neck
360,Male,T-shirt,679,JACK & JONES ,Solid Men V Neck White T-Shirt,The product is not V neck! It's the round neck. Absolutely wrong information.
361,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,Good product not as expected but good u can go for it ☺️
362,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,Good tshirt and fine fabric
363,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,Nice Product I loved it 👌
364,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,Comfortable
365,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,Awesome
366,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,Must buy.
367,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,Very good quality
368,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,Nice product
369,Male,T-shirt,569,FILA ,Printed Men Polo Neck Dark Blue T-Shirt,It is valuable for me.
370,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,One of my favourite and amazing . Really amazing much comfortable. Feeling amazing colour
371,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Amazing Fila sign and cloth quality is good
372,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Nice
373,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Wow it's so nice
374,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Good cloth with extreme comfortable
375,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Super
376,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Value for money
377,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Good quality and genuine product
378,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Fitting and fabric both are fantastic
379,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Excellent
380,Male,T-shirt,479,FILA ,Printed Men Round Neck White T-Shirt,Low quality fabric
381,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Just wow🥰🥰
382,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Happy
383,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Good product
384,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Perfect size. Fitting is also good. In all total its a must buy. Product. And i bought it at a very discounted prize. Excellent product 🤗🤗
385,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Worst quality
386,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Good product
387,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Good material.
388,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Not bad
389,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Perfect as expected
390,Male,T-shirt,599,FILA ,Solid Men Polo Neck Blue T-Shirt,Nice to wear
391,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,Very nice 👍👍
392,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,I loved the quality of the product. The stitching and fitting is fine. The cloth is comfortable. Looks nice too. Is shedding some color but as long as it doesn't turn white in a matter of months then i think it will be fine.
393,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,Good product but very thin.
394,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,Worst product
395,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,Very nice 👌👌👌
396,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,Look good
397,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,bad cloth and fiting
398,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,Nice 👍.....
399,Male,T-shirt,575,FILA ,Printed Men Round Neck Black T-Shirt,Super quality 😁😁😁😁
400,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,"Very Nice product. Perfectly fitted, nice material and color. Fast shipping by Flipkart as always. Can go for it without any doubt"
401,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,not worthy
402,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,Good product
403,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,Its very poor quality
404,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,Awesome product
405,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,good one
406,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,Poor quality
407,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,"Good product, quality of materials is very good"
408,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,Fitting it's not good .... Just ok
409,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,Its quality was superb
410,Male,T-shirt,599,American Crew ,Solid Men Polo Neck White T-Shirt,Good it's amazing
411,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,"Quality it's very bed here is a saying in the side and after seeing Gaya, we could have won again, we tried to fix it ourselves.???"
412,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,S size is a big
413,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,Satisfied
414,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,"Colour is little dark than the picture given, fitting quality good"
415,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,Very good product
416,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,Good material and correct fit
417,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,Very nice product
418,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,Comparatively good.
419,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,Good t shirt
420,Male,T-shirt,649,American Crew ,Solid Men Polo Neck Blue T-Shirt,poor
421,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Amazing super quality
422,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Low quality
423,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,not bad
424,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Nice.. Quality was good..
425,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Very good quality
426,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Overall an okay product.
427,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Superb quality ..superb material use..
428,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Very good quality 👌
429,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Nice
430,Male,T-shirt,649,American Crew ,Varsity Men Polo Neck Blue T-Shirt,Best
431,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",Perfect fit
432,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",This is poor product
433,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",Very nice
434,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",Comfortable but not actual colour as shown in pic slightly light in colour
435,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt","Other well known brands providing good fabric, good fitting, no colour fade at the same cost, American crew cheating people."
436,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",Very nice product
437,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",awesome
438,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",Not as per expectation.... Quite light in colour.
439,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",nice
440,Male,T-shirt,799,American Crew ,"Striped Men Polo Neck Dark Blue, White T-Shirt",
441,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,Superb Quality 😃😃😃
442,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,Poor quality fabric
443,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,Good Fabric But a bit Boxy fit
444,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,Back side cut of mark
445,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,Not good 🤢🤢🤢
446,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,I am happy
447,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,Good
448,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,Good for Gym n jogging
449,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,I don't like the design remove at when I got.....
450,Male,T-shirt,480,HRX,Solid Men Round Neck White T-Shirt,Not fitting
451,Male,T-shirt,768,HRX,Striped Men Round Neck Blue T-Shirt,amazing❤️❤️
452,Male,T-shirt,768,HRX,Striped Men Round Neck Blue T-Shirt,Highly recommended
453,Male,T-shirt,768,HRX,Striped Men Round Neck Blue T-Shirt,"light weight, nice product quality, nice fit, overall nice experience ...go for it"
454,Male,T-shirt,768,HRX,Striped Men Round Neck Blue T-Shirt,Brand logo is not clearly visible
455,Male,T-shirt,768,HRX,Striped Men Round Neck Blue T-Shirt,Best
456,Male,T-shirt,768,HRX,Striped Men Round Neck Blue T-Shirt,Stitching isn't good
457,Male,T-shirt,768,HRX,Striped Men Round Neck Blue T-Shirt,It's good product and looking very well Only color is not attractive
